WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94702,20141027,1852,11,CLR, ,10.00, , , ,56, ,13.3, ,49, ,9.5, ,42, ,5.6, , 60, , 0, ,000, , , ,29.99, , , , , ,30.00, ,AA, , , ,30.01,
94702,20141027,1952,11,CLR, ,10.00, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5.0, , 69, , 0, ,000, , , ,30.00, , , , , ,30.01, ,AA, , , ,30.02,
94702,20141027,2052,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5.0, , 74, , 0, ,000, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141027,2152,11,CLR, ,10.00, , , ,48, ,8.9, ,45, ,7.0, ,41, ,5.0, , 77, , 0, ,000, , , ,30.02, , , , , ,30.03, ,AA, , , ,30.04,
94702,20141027,2252,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 0, ,000, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141027,2352,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 0, ,000, , , ,30.03, , , , , ,30.04, ,AA, , , ,30.05,
94702,20141028,0052,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 0, ,000, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.05,
94702,20141028,0152,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 0, ,000, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141028,0252,11,CLR, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 0, ,000, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141028,0352,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 3, ,020, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141028,0452,11,FEW080, ,10.00, , , ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, , 3, ,VR , , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141028,0552,11,BKN080, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 0, ,000, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141028,0652,11,BKN080, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 3, ,360, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141028,0752,11,CLR, ,10.00, , , ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, , 83, , 0, ,000, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141028,0852,11,CLR, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 5, ,230, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141028,0952,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 8, ,230, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141028,1052,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, , 7, ,250, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141028,1152,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, , 7, ,250, , , ,29.98, , , , , ,29.99, ,AA, , , ,30.00,
94702,20141028,1252,11,CLR, ,10.00, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, , 54, , 8, ,210, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141028,1352,11,CLR, ,10.00, , , ,66, ,18.9, ,57, ,13.9, ,50, ,10.0, , 57, , 6, ,230, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141028,1452,11,CLR, ,10.00, , , ,65, ,18.3, ,58, ,14.3, ,52, ,11.1, , 63, , 3, ,240, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141028,1552,11,CLR, ,10.00, , , ,64, ,17.8, ,57, ,14.0, ,52, ,11.1, , 65, , 3, ,190, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141028,1652,11,CLR, ,10.00, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, , 78, , 3, ,130, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141028,1752,11,CLR, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 5, ,190, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141028,1852,11,CLR, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, , 7, ,200, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141028,1952,11,CLR, ,10.00, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 3, ,210, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141028,2052,11,CLR, ,10.00, , , ,62, ,16.7, ,60, ,15.3, ,58, ,14.4, , 87, ,10, ,210, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141028,2152,11,CLR, , 9.00, , , ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 6, ,230, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141028,2246,11,FEW009, , 2.50, ,BR, ,57, ,14.0, ,57, ,13.8, ,57, ,14.0, ,100, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141028,2250,11,FEW009, , 1.75, ,BR, ,59, ,15.0, ,58, ,14.3, ,57, ,14.0, , 93, , 0, ,000, , , ,29.91, , , , , ,M, ,SP, , , ,29.93,
94702,20141028,2252,11,FEW009, , 1.75, ,BR, ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 0, ,000, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141028,2258,11,CLR, , 3.00, ,BR, ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141028,2304,11,CLR, , 1.75, ,BR, ,58, ,14.4, ,58, ,14.4, ,58, ,14.4, ,100, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141028,2311,11,FEW009, , 2.00, ,BR, ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 0, ,000, , , ,29.91, , , , , ,M, ,SP, , , ,29.93,
94702,20141028,2318,11,CLR, , 5.00, ,BR, ,58, ,14.4, ,58, ,14.4, ,58, ,14.4, ,100, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141028,2325,11,FEW008, , 6.00, ,BR, ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, , 0, ,000, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141028,2352,11,CLR, , 7.00, , , ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, , 0, ,000, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141029,0052,11,CLR, , 5.00, ,BR, ,56, ,13.3, ,55, ,13.0, ,55, ,12.8, , 96, , 0, ,000, , , ,29.88, , , , , ,29.90, ,AA, , , ,29.90,
94702,20141029,0152,11,CLR, , 9.00, , , ,54, ,12.2, ,53, ,11.9, ,53, ,11.7, , 96, , 0, ,000, , , ,29.87, , , , , ,29.88, ,AA, , , ,29.89,
94702,20141029,0252,11,CLR, , 6.00, ,BR, ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, , 96, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0352,11,CLR, , 5.00, ,BR, ,54, ,12.2, ,53, ,11.9, ,53, ,11.7, , 96, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0419,11,CLR, , 1.75, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, , 0, ,000, , , ,29.86, , , , , ,M, ,SP, , , ,29.88,
94702,20141029,0429,11,CLR, , 3.00, ,BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 0, ,000, , , ,29.86, , , , , ,M, ,SP, , , ,29.88,
94702,20141029,0452,11,CLR, , 6.00, ,BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0552,11,CLR, , 5.00, ,BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0635,11,CLR, , 2.00, ,BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 0, ,000, , , ,29.86, , , , , ,M, ,SP, , , ,29.88,
94702,20141029,0652,11,CLR, , 2.50, ,BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, , 93, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0701,11,CLR, , 3.00, ,BR, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, , 96, , 0, ,000, , , ,29.86, , , , , ,M, ,SP, , , ,29.88,
94702,20141029,0752,11,CLR, , 6.00, ,BR, ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, , 93, , 0, ,000, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0852,11,CLR, , 9.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 3, ,250, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141029,0952,11,CLR, , 9.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 7, ,250, , , ,29.85, , , , , ,29.87, ,AA, , , ,29.87,
94702,20141029,1052,11,CLR, , 9.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 7, ,240, , , ,29.84, , , , , ,29.85, ,AA, , , ,29.86,
94702,20141029,1152,11,SCT085, , 9.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 8, ,230, , , ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141029,1252,11,CLR, , 9.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, ,11, ,220, , , ,29.80, , , , , ,29.81, ,AA, , , ,29.82,
94702,20141029,1352,11,FEW055 SCT070 BKN090, , 8.00, , , ,67, ,19.4, ,62, ,16.7, ,59, ,15.0, , 76, , 9, ,230, , , ,29.78, , , , , ,29.80, ,AA, , , ,29.80,
94702,20141029,1452,11,OVC043, ,10.00, , , ,69, ,20.6, ,58, ,14.6, ,50, ,10.0, , 51, ,14, ,300, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141029,1552,11,OVC048, ,10.00, , , ,65, ,18.3, ,55, ,12.7, ,46, ,7.8, , 50, ,14, ,330, , , ,29.82, , , , , ,29.83, ,AA, , , ,29.84,
94702,20141029,1652,11,OVC055, ,10.00, , , ,63, ,17.2, ,52, ,11.0, ,41, ,5.0, , 45, , 9, ,320, , , ,29.83, , , , , ,29.85, ,AA, , , ,29.85,
94702,20141029,1752,11,FEW043 OVC085, ,10.00, ,-RA, ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, , 69, , 9, ,310, , , ,29.86, , , , , ,29.88, ,AA, ,0.01, ,29.88,
94702,20141029,1852,11,FEW055 FEW075 OVC085, ,10.00, ,-RA, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, , 6, ,300, , , ,29.88, , , , , ,29.89, ,AA, ,  T, ,29.90,
94702,20141029,1952,11,BKN065 OVC080, ,10.00, , , ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, , 83, , 9, ,300, , , ,29.89, , , , , ,29.91, ,AA, ,  T, ,29.91,
94702,20141029,2052,11,FEW095, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 9, ,290, , , ,29.90, , , , , ,29.91, ,AA, , , ,29.92,
94702,20141029,2152,11,CLR, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, , 6, ,320, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141029,2252,11,CLR, ,10.00, , , ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, , 90, , 6, ,320, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141029,2352,11,CLR, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 5, ,310, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141030,0052,11,CLR, ,10.00, , , ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, , 3, ,310, , , ,29.92, , , , , ,29.93, ,AA, , , ,29.94,
94702,20141030,0152,11,CLR, ,10.00, , , ,47, ,8.3, ,47, ,8.0, ,46, ,7.8, , 96, , 0, ,000, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141030,0252,11,CLR, , 8.00, , , ,45, ,7.2, ,45, ,6.9, ,44, ,6.7, , 96, , 0, ,000, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141030,0352,11,CLR, , 9.00, , , ,44, ,6.7, ,44, ,6.4, ,43, ,6.1, , 96, , 6, ,320, , , ,29.92, , , , , ,29.93, ,AA, , , ,29.94,
94702,20141030,0452,11,CLR, , 7.00, , , ,44, ,6.7, ,44, ,6.6, ,44, ,6.7, ,100, , 3, ,340, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141030,0552,11,SCT075, , 9.00, , , ,44, ,6.7, ,44, ,6.4, ,43, ,6.1, , 96, , 0, ,000, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141030,0652,11,FEW075, ,10.00, , , ,44, ,6.7, ,44, ,6.4, ,43, ,6.1, , 96, , 0, ,000, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141030,0752,11,CLR, ,10.00, , , ,49, ,9.4, ,47, ,8.3, ,45, ,7.2, , 86, , 6, ,360, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141030,0852,11,FEW070, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 6, ,010, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141030,0952,11,BKN080, ,10.00, , , ,57, ,13.9, ,49, ,9.5, ,41, ,5.0, , 55, ,11, ,020, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141030,1052,11,OVC075, ,10.00, , , ,56, ,13.3, ,48, ,9.0, ,40, ,4.4, , 55, , 8, ,350, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141030,1152,11,OVC075, ,10.00, , , ,57, ,13.9, ,49, ,9.5, ,41, ,5.0, , 55, , 7, ,VR , , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141030,1252,11,BKN047 BKN070, ,10.00, , , ,59, ,15.0, ,49, ,9.5, ,39, ,3.9, , 48, , 8, ,320, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141030,1352,11,BKN055 BKN065, ,10.00, , , ,60, ,15.6, ,49, ,9.4, ,37, ,2.8, , 43, , 6, ,VR , , , ,29.92, , , , , ,29.94, ,AA, , , ,29.94,
94702,20141030,1452,11,OVC060, ,10.00, , , ,58, ,14.4, ,48, ,8.8, ,37, ,2.8, , 46, , 3, ,360, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141030,1552,11,BKN060, ,10.00, , , ,56, ,13.3, ,47, ,8.3, ,37, ,2.8, , 49, , 8, ,350, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141030,1652,11,CLR, ,10.00, , , ,54, ,12.2, ,46, ,7.6, ,36, ,2.2, , 51, , 6, ,330, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141030,1752,11,CLR, ,10.00, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, , 57, , 3, ,310, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141030,1852,11,CLR, ,10.00, , , ,49, ,9.4, ,44, ,6.4, ,37, ,2.8, , 63, , 5, ,310, , , ,29.97, , , , , ,29.99, ,AA, , , ,29.99,
94702,20141030,1952,11,OVC055, ,10.00, , , ,50, ,10.0, ,44, ,6.7, ,37, ,2.8, , 61, , 3, ,280, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141030,2052,11,OVC050, ,10.00, , , ,50, ,10.0, ,45, ,7.1, ,39, ,3.9, , 66, , 5, ,310, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141030,2152,11,BKN050, ,10.00, , , ,49, ,9.4, ,44, ,6.6, ,38, ,3.3, , 66, , 6, ,350, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141030,2252,11,BKN049, ,10.00, , , ,49, ,9.4, ,43, ,5.9, ,35, ,1.7, , 59, ,10, ,350, , , ,30.00, , , , , ,30.01, ,AA, , , ,30.02,
94702,20141030,2352,11,FEW050, ,10.00, , , ,47, ,8.3, ,42, ,5.3, ,35, ,1.7, , 63, ,10, ,350, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141031,0052,11,CLR, ,10.00, , , ,45, ,7.2, ,40, ,4.5, ,34, ,1.1, , 65, ,11, ,360, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141031,0152,11,SCT055, ,10.00, , , ,45, ,7.2, ,40, ,4.3, ,33, ,0.6, , 63, ,11, ,360, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141031,0252,11,BKN055, ,10.00, , , ,45, ,7.2, ,40, ,4.3, ,33, ,0.6, , 63, ,10, ,350, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141031,0352,11,OVC050, ,10.00, , , ,46, ,7.8, ,40, ,4.4, ,32, ,0.0, , 58, ,10, ,360, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141031,0452,11,OVC050, ,10.00, , , ,46, ,7.8, ,41, ,4.8, ,34, ,1.1, , 63, ,10, ,020, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141031,0552,11,OVC050, ,10.00, , , ,46, ,7.8, ,40, ,4.6, ,33, ,0.6, , 61, , 6, ,020, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141031,0652,11,OVC050, ,10.00, , , ,47, ,8.3, ,42, ,5.3, ,35, ,1.7, , 63, , 7, ,030, , , ,30.00, , , , , ,30.01, ,AA, , , ,30.02,
94702,20141031,0752,11,CLR, ,10.00, , , ,48, ,8.9, ,42, ,5.4, ,34, ,1.1, , 59, ,10, ,010, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141031,0852,11,CLR, ,10.00, , , ,50, ,10.0, ,43, ,6.2, ,35, ,1.7, , 57, ,10, ,040, , , ,30.00, , , , , ,30.01, ,AA, , , ,30.02,
94702,20141031,0952,11,BKN050, ,10.00, , , ,52, ,11.1, ,46, ,7.9, ,40, ,4.4, , 64, ,10, ,070, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141031,1052,11,CLR, ,10.00, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5.0, , 64, , 9, ,060, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141031,1152,11,CLR, ,10.00, , , ,54, ,12.2, ,48, ,8.9, ,42, ,5.6, , 64, , 7, ,060, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141031,1252,11,FEW049, ,10.00, , , ,56, ,13.3, ,48, ,8.8, ,39, ,3.9, , 53, , 7, ,050, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141031,1352,11,OVC040, ,10.00, , , ,55, ,12.8, ,48, ,8.9, ,41, ,5.0, , 59, , 7, ,070, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141031,1452,11,OVC040, ,10.00, , , ,55, ,12.8, ,48, ,8.7, ,40, ,4.4, , 57, ,10, ,040, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141031,1552,11,FEW039 OVC060, ,10.00, , , ,55, ,12.8, ,48, ,8.9, ,41, ,5.0, , 59, ,13, ,050, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141031,1652,11,BKN037 BKN045 OVC060, ,10.00, , , ,54, ,12.2, ,48, ,8.7, ,41, ,5.0, , 62, ,11, ,030, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141031,1752,11,BKN038 OVC060, ,10.00, , , ,53, ,11.7, ,47, ,8.2, ,40, ,4.4, , 62, ,11, ,030, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141031,1852,11,BKN030 OVC041, ,10.00, ,-RA, ,52, ,11.1, ,47, ,8.1, ,41, ,5.0, , 66, ,11, ,030, , , ,29.92, , , , , ,29.93, ,AA, ,  T, ,29.94,
94702,20141031,1900,11,BKN029 OVC041, ,10.00, ,-RA, ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, , 69, ,15, ,040, , , ,29.91, , , , , ,M, ,SP, , , ,29.93,
94702,20141031,1952,11,SCT016 OVC022, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, ,11, ,040, , , ,29.91, , , , , ,29.93, ,AA, ,0.01, ,29.93,
94702,20141031,2052,11,OVC020, ,10.00, ,-RA, ,49, ,9.4, ,47, ,8.0, ,44, ,6.7, , 83, ,14, ,030, , , ,29.90, , , , , ,29.92, ,AA, ,  T, ,29.92,
94702,20141031,2152,11,OVC026, ,10.00, ,-RA, ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, ,13, ,030, ,23, ,29.89, , , , , ,29.91, ,AA, ,  T, ,29.91,
94702,20141031,2221,11,OVC031, ,10.00, ,-RA, ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, ,16, ,030, , , ,29.89, , , , , ,M, ,SP, , , ,29.91,
94702,20141031,2252,11,OVC036, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, ,16, ,030, , , ,29.88, , , , , ,29.89, ,AA, ,0.02, ,29.90,
94702,20141031,2352,11,OVC043, ,10.00, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, , 80, ,15, ,030, ,21, ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
